gene_name	rep	condition	total	sup	pel
ENSG00000055483.19	1	1	1582	5166	8478
ENSG00000055609.17	1	1	9797.97	22704.89	23417.77
ENSG00000055732.12	1	1	50	25	94
ENSG00000055813.5	1	1	50.2	105.03	119.42
ENSG00000055917.15	1	1	24179	19433	7907
ENSG00000055950.16	1	1	1250	4128	3080
ENSG00000055955.15	1	1	28	46.07	417.84
ENSG00000055957.10	1	1	14	35	149
ENSG00000056050.6	1	1	3145	1240	281
ENSG00000056097.15	1	1	12698	13533	5132
ENSG00000056277.15	1	1	2079	1253	593
ENSG00000056558.10	1	1	20273	55690	40171
ENSG00000056586.15	1	1	6244	3854	4109
ENSG00000056736.9	1	1	1546	1801	6976
ENSG00000056972.18	1	1	2028	4731	1231
ENSG00000057019.15	1	1	495	425	354
ENSG00000057252.12	1	1	10611	9234	2009
ENSG00000057294.14	1	1	322.94	235	196
ENSG00000057608.16	1	1	39130.85	26620.75	5509
ENSG00000057657.16	1	1	486	953	734
ENSG00000057663.15	1	1	4282	2098	1006
ENSG00000057704.12	1	1	7496	8238	3109
ENSG00000057757.9	1	1	4295	5310	1623
ENSG00000057935.13	1	1	4341	5054	2949
ENSG00000058056.8	1	1	3485	4437	1575
ENSG00000058063.15	1	1	17314	9059	7170
ENSG00000058085.14	1	1	35	25	15
ENSG00000058091.16	1	1	5304	3382	1420
ENSG00000058262.9	1	1	10911	29810	10477
ENSG00000058272.18	1	1	11839	4576	4536
ENSG00000058335.15	1	1	73	225	139
ENSG00000058453.16	1	1	105	264.45	1299.98
ENSG00000058600.15	1	1	2568	4795	7182
ENSG00000058668.14	1	1	546	931	663
ENSG00000058673.16	1	1	36611.37	17868.94	25627.87
ENSG00000058729.10	1	1	3311	1035	711
ENSG00000058799.14	1	1	2174	3544	989
ENSG00000058804.11	1	1	12186	9991	2405
ENSG00000058866.14	1	1	36	72	55
ENSG00000059122.16	1	1	712	3504	5206
ENSG00000059145.18	1	1	871	1961	6617
ENSG00000059377.16	1	1	32	35	31
ENSG00000059378.12	1	1	2975	6778	6652
ENSG00000059573.8	1	1	12197	18378	47489
ENSG00000059588.9	1	1	12994	6133	14593
ENSG00000059691.11	1	1	2286	3661	1919
ENSG00000059728.10	1	1	1536	1882	1587
ENSG00000059758.7	1	1	6488	3222	2805
ENSG00000059769.19	1	1	859	265.58	448
ENSG00000059804.15	1	1	11033.65	15124.83	3457.89
ENSG00000059915.16	1	1	18	61	301
ENSG00000060069.16	1	1	597	2028	3291
ENSG00000060138.12	1	1	6128	8598	10141
ENSG00000060237.16	1	1	19284	68748	20904
ENSG00000060339.13	1	1	7615	6963	8485
ENSG00000060491.16	1	1	1330	6688	6851
ENSG00000060558.3	1	1	835	3307	1091
ENSG00000060566.13	1	1	22	114	35
ENSG00000060642.10	1	1	958	2617	860
ENSG00000060656.19	1	1	13	41	74
ENSG00000060688.12	1	1	5655	9525	2497
ENSG00000060709.15	1	1	213	332	826
ENSG00000060749.15	1	1	6267	4800	5130
ENSG00000060762.18	1	1	1948	2555	629
ENSG00000060971.17	1	1	3103	7324	12116
ENSG00000060982.14	1	1	16235	7888	3484
ENSG00000061273.17	1	1	460	1654	7330
ENSG00000061656.9	1	1	255	1005	1575
ENSG00000061794.12	1	1	6317	3434	993
ENSG00000061918.12	1	1	5297	4888	3052
ENSG00000061936.9	1	1	1788	2424	9419
ENSG00000061938.17	1	1	490	1920	10014
ENSG00000061987.15	1	1	3797	2936	4876
ENSG00000062194.15	1	1	15923	4217	3340
ENSG00000062282.14	1	1	1077	3385	1224
ENSG00000062485.18	1	1	5526.49	24490.79	9311.14
ENSG00000062524.15	1	1	9	27	189
ENSG00000062582.13	1	1	2258.77	9342.93	2293.02
ENSG00000062598.17	1	1	2718	8360	5265
ENSG00000062650.18	1	1	7191	5475	2241
ENSG00000062716.12	1	1	18600	7615	10849
ENSG00000062725.9	1	1	4384	1895	1332
ENSG00000062822.13	1	1	1100	10027	16385
ENSG00000063046.17	1	1	77421.78	63216.36	14950.58
ENSG00000063127.15	1	1	141	234	187
ENSG00000063169.10	1	1	25	133	248
ENSG00000063176.15	1	1	216	1402	2316
ENSG00000063177.12	1	1	11508	62125	18099
ENSG00000063180.8	1	1	67	224	29
ENSG00000063241.7	1	1	455	4274	2689
ENSG00000063244.12	1	1	4857	25172	14513
ENSG00000063245.14	1	1	468.52	2250	2994
ENSG00000063322.13	1	1	1989	5993	947
ENSG00000063438.16	1	1	1765	5188	9359
ENSG00000063587.14	1	1	4237	7871	6004
ENSG00000063601.16	1	1	4309	7073	4624
ENSG00000063761.15	1	1	125	585	540
ENSG00000063854.12	1	1	298	983	626
ENSG00000063978.15	1	1	9488.33	25642	7577.42
ENSG00000064012.21	1	1	3432	2682	1481
ENSG00000064102.14	1	1	8552	3943	1737
ENSG00000064115.10	1	1	15672	19124	6133
ENSG00000064199.6	1	1	660	251	72
ENSG00000064225.12	1	1	2164.07	687.31	1172.38
ENSG00000064309.14	1	1	514	1228	741
ENSG00000064313.11	1	1	6725	4613	2937
ENSG00000064393.15	1	1	4214	11316	6447
ENSG00000064419.13	1	1	7537	19365	6523
ENSG00000064489.22	1	1	55.7	677	651.82
ENSG00000064490.13	1	1	1124	7611	4575
ENSG00000064545.14	1	1	293	3126	5779
ENSG00000064547.13	1	1	235	1198	3980
ENSG00000064601.18	1	1	924	4374	4004
ENSG00000064607.16	1	1	16365	26472	38887
ENSG00000064651.13	1	1	6481	3043	2390
ENSG00000064652.10	1	1	9	11	10
ENSG00000064655.18	1	1	14	49	32
ENSG00000064666.14	1	1	1567	12581	3547
ENSG00000064687.12	1	1	225	1278	7177
ENSG00000064692.18	1	1	11	14	36
ENSG00000064703.11	1	1	2990	2144	1996
ENSG00000064726.9	1	1	14962	7598	2371
ENSG00000064763.10	1	1	125	76	35
ENSG00000064787.13	1	1	31	57	70
ENSG00000064886.13	1	1	21322	16094	6068
ENSG00000064932.15	1	1	391	2343	7055
ENSG00000064933.17	1	1	3738	1050	1652
ENSG00000064961.18	1	1	972	3346	4443
ENSG00000064989.12	1	1	1006	497	221
ENSG00000064995.17	1	1	4758	3384	1479
ENSG00000064999.14	1	1	368	1323	1532
ENSG00000065000.17	1	1	2750	16685	32025
ENSG00000065029.14	1	1	1103	3120	8621
ENSG00000065057.7	1	1	390	3129	1036
ENSG00000065060.16	1	1	4908	7803	2057
ENSG00000065135.10	1	1	17017	7235	2307
ENSG00000065150.18	1	1	28052	32241	8841
ENSG00000065154.11	1	1	917	599	145
ENSG00000065183.15	1	1	7926	5439	2290
ENSG00000065243.19	1	1	5763	1438	5407
ENSG00000065268.10	1	1	373	4143	5509
ENSG00000065308.4	1	1	1321	3641	2733
ENSG00000065320.8	1	1	77	381	565
ENSG00000065328.16	1	1	2499	2260	1188
ENSG00000065357.19	1	1	1199	2830	9029
ENSG00000065413.19	1	1	15478	12795	10191
ENSG00000065427.14	1	1	14953	17119	4472
ENSG00000065457.10	1	1	1110.33	2051	433
ENSG00000065485.19	1	1	920.73	1726.27	665.79
ENSG00000065491.8	1	1	953	2682	1151
ENSG00000065518.7	1	1	4780	10585	3663
ENSG00000065526.10	1	1	1339	5497	4873
ENSG00000065548.17	1	1	14413	3054	2516
ENSG00000065559.14	1	1	6050.97	4710	2037
ENSG00000065600.12	1	1	2223	3475	1490
ENSG00000065609.14	1	1	63	69	82
ENSG00000065613.13	1	1	5669	2086	1832
ENSG00000065615.13	1	1	6618	2420	1793
ENSG00000065621.14	1	1	29	43	39
ENSG00000065665.20	1	1	2628	2054	3622
ENSG00000065675.14	1	1	1251	1400	599
ENSG00000065802.11	1	1	2352	5556	5335
ENSG00000065809.13	1	1	16762	10577	2964
ENSG00000065833.8	1	1	1399	1394	965
ENSG00000065882.15	1	1	4689	7554	2467
ENSG00000065883.15	1	1	5860	6147	5911
ENSG00000065911.11	1	1	26056	15688	3753
ENSG00000065923.9	1	1	16645	20506	9319
ENSG00000065970.8	1	1	638	1536	834
ENSG00000065978.18	1	1	45063.78	54916.88	14306.15
ENSG00000065989.15	1	1	264	2077	994
ENSG00000066027.11	1	1	7273	4215	1388
ENSG00000066032.18	1	1	5447	4322	1492
ENSG00000066044.14	1	1	6354	13318	3428
ENSG00000066056.13	1	1	224	867	1094
ENSG00000066084.12	1	1	6853	10571	5664
ENSG00000066117.14	1	1	3196	11319	5193
ENSG00000066135.12	1	1	1686.35	4559.41	2097.12
ENSG00000066136.20	1	1	2904	9014	4982
ENSG00000066185.12	1	1	51	66	22
ENSG00000066230.11	1	1	227.84	601.79	937.37
ENSG00000066248.14	1	1	8	9	9
ENSG00000066279.17	1	1	14064	3912	9410
ENSG00000066294.14	1	1	3810	2674	2580
ENSG00000066322.14	1	1	3189	11096	4925
ENSG00000066336.11	1	1	170	1054	493
ENSG00000066379.14	1	1	1577	4311	1840
ENSG00000066422.4	1	1	6778	2404	2674
ENSG00000066427.22	1	1	3718	1440	697
ENSG00000066455.12	1	1	3240	2240	1061
ENSG00000066557.5	1	1	6274	1915	1009
ENSG00000066583.11	1	1	6303	3792	1087
ENSG00000066629.17	1	1	290	531	361
ENSG00000066651.19	1	1	7322	2475	7963
ENSG00000066654.13	1	1	8494	3301	2615
ENSG00000066697.14	1	1	1113	768	222
ENSG00000066739.11	1	1	6776	4941	10680
ENSG00000066777.8	1	1	7722	5476	2875
ENSG00000066827.15	1	1	1666	4551	3354
ENSG00000066855.15	1	1	1047	563	259
ENSG00000066923.17	1	1	2255.21	1982.69	1207.61
ENSG00000066926.10	1	1	1674	3029	820
ENSG00000066933.15	1	1	5634	4557	4685
ENSG00000067057.16	1	1	6438	20159	44272
ENSG00000067064.11	1	1	26711	9263	5813
ENSG00000067066.16	1	1	19754.15	9631.65	9202.97
ENSG00000067082.14	1	1	5063	6251	5161
ENSG00000067113.16	1	1	374	565	127
ENSG00000067141.16	1	1	255	747	278
ENSG00000067167.7	1	1	16371	7040	1705
ENSG00000067182.7	1	1	609	2714	1380
ENSG00000067191.15	1	1	321	1171	3551
ENSG00000067208.14	1	1	508	269	120
ENSG00000067221.13	1	1	132	649	569
ENSG00000067225.17	1	1	133663	308173	218444
ENSG00000067248.9	1	1	1083	1007	480
ENSG00000067334.13	1	1	4859	568	11280
ENSG00000067365.14	1	1	1299	3337	5402
ENSG00000067369.13	1	1	9944	10577	10979
ENSG00000067445.20	1	1	29	86	288
ENSG00000067533.5	1	1	1643	511	352
ENSG00000067560.10	1	1	21766	45341	9204
ENSG00000067596.11	1	1	4263	9111	3518
ENSG00000067601.7	1	1	206.93	156.87	109.98
ENSG00000067704.9	1	1	6174	5084	10357
ENSG00000067798.15	1	1	18	22	43
ENSG00000067829.18	1	1	1009	6433	6707
ENSG00000067836.12	1	1	283	1695	2865
ENSG00000067900.7	1	1	9584.97	3705.52	2623.36
ENSG00000067955.13	1	1	8677	5783	1323
ENSG00000067992.13	1	1	6639	7086	1688
ENSG00000068001.13	1	1	314	2316	1250
ENSG00000068024.16	1	1	583	1436	2145
ENSG00000068028.17	1	1	2419	7199	7536
ENSG00000068079.7	1	1	1945	6586	2846
ENSG00000068097.14	1	1	1307	3599	2951
ENSG00000068120.14	1	1	1312	5207	10364
ENSG00000068137.14	1	1	391	2246	4756
ENSG00000068305.17	1	1	8724	6629	7371
ENSG00000068308.13	1	1	2384	6363	7359
ENSG00000068323.16	1	1	629	2641	811
ENSG00000068354.15	1	1	462	3296	2331
ENSG00000068366.19	1	1	15280	7015	3403
ENSG00000068383.18	1	1	1035	1893	2195
ENSG00000068394.10	1	1	1315	2787	891
ENSG00000068400.13	1	1	3375	5477	8838
ENSG00000068438.14	1	1	1398	4297	2405
ENSG00000068489.12	1	1	7865.69	9863	467
ENSG00000068650.18	1	1	1108	5650	13360
ENSG00000068654.15	1	1	2047	9239	4882
ENSG00000068697.6	1	1	7012	6476	1028
ENSG00000068724.15	1	1	1560	6376	5977
ENSG00000068745.14	1	1	4316	10590	10914
ENSG00000068784.12	1	1	3235	1811	929
ENSG00000068796.16	1	1	12092.01	7628	3088
ENSG00000068831.18	1	1	172	620	1864
ENSG00000068878.14	1	1	8725	8729	4268
ENSG00000068885.14	1	1	3602.88	898.56	1489
ENSG00000068903.19	1	1	965	4462	3114
ENSG00000068912.13	1	1	3919	1644	584
ENSG00000068971.13	1	1	334	1291	2109
ENSG00000068976.13	1	1	17	34	108
ENSG00000069248.11	1	1	5199	5181	3035
ENSG00000069275.12	1	1	24595	12160	3059
ENSG00000069329.17	1	1	7017	4677	2051
ENSG00000069345.11	1	1	3467	1880	1001
ENSG00000069399.14	1	1	55	446	781
ENSG00000069424.14	1	1	4430	20264	61806
ENSG00000069493.14	1	1	370.28	129.46	252.02
ENSG00000069509.5	1	1	1366	760	155
ENSG00000069667.15	1	1	16351	6817	13781
ENSG00000069702.10	1	1	1827	2745	1039
ENSG00000069812.11	1	1	26	34	27
ENSG00000069849.10	1	1	3771	4701	1423
ENSG00000069869.16	1	1	420	227	152
ENSG00000069943.9	1	1	3021	1455	1103
ENSG00000069956.11	1	1	26230.95	11634	4495
ENSG00000069966.18	1	1	933	2084	617
ENSG00000069974.15	1	1	12789.34	6783	1559
ENSG00000069998.12	1	1	3265	13268	5828
ENSG00000070010.18	1	1	3989	7184	5810
ENSG00000070018.8	1	1	499	445	367
ENSG00000070019.4	1	1	41	31	10
ENSG00000070047.11	1	1	1060	4419	6248
ENSG00000070061.14	1	1	7316	6986	12265
ENSG00000070081.16	1	1	3118	921	398
ENSG00000070087.14	1	1	7001	4291	2163
ENSG00000070159.13	1	1	33	146	122
ENSG00000070190.12	1	1	10222	6247	3939
ENSG00000070214.15	1	1	3611	3224.42	597
ENSG00000070269.13	1	1	2093	1212	1990
ENSG00000070366.13	1	1	1627	7432	4188
ENSG00000070367.15	1	1	14112.78	6960	3083
ENSG00000070404.9	1	1	703	2975	5570
ENSG00000070413.19	1	1	778	4103	2432
ENSG00000070423.17	1	1	200	2107	2504
ENSG00000070444.14	1	1	174	560	1087
ENSG00000070476.14	1	1	771	2982	3870
ENSG00000070495.14	1	1	887	2185	1694
ENSG00000070501.11	1	1	2079	1041	669
ENSG00000070540.12	1	1	608	1048	353
ENSG00000070610.14	1	1	2868	7879	14037
ENSG00000070614.14	1	1	2475	10122	7777
ENSG00000070669.16	1	1	3218.65	2913.38	1922.94
ENSG00000070718.11	1	1	8616	9208	11111
ENSG00000070731.10	1	1	7.21	7	6.93
ENSG00000070756.15	1	1	40402.86	133949	46602.98
ENSG00000070759.16	1	1	774	1698	1110
ENSG00000070761.7	1	1	2289	4444	1116
ENSG00000070770.8	1	1	5916	9007	3505
ENSG00000070785.16	1	1	2781	2302	718
ENSG00000070814.19	1	1	1091	5122	4729
ENSG00000070831.15	1	1	40085.09	29529.84	5233.04
ENSG00000070882.12	1	1	5728	3562	8533
ENSG00000070950.9	1	1	4108	2632	4212
ENSG00000070961.15	1	1	6900	3392	3077
ENSG00000071051.13	1	1	760	1807	647
ENSG00000071054.16	1	1	7764	12865	8554
ENSG00000071073.12	1	1	1349	804	385
ENSG00000071082.10	1	1	70900.6	42147	11234.97
ENSG00000071127.16	1	1	24085	72900	22804
ENSG00000071189.21	1	1	5487	1908	3514
ENSG00000071205.11	1	1	1171	1657	1546
ENSG00000071242.11	1	1	26	125	91
ENSG00000071243.15	1	1	3684	1333	1373
ENSG00000071246.10	1	1	57	187	469
ENSG00000071282.11	1	1	197	437	272
ENSG00000071462.11	1	1	4785	11450	4089
ENSG00000071537.13	1	1	6522	5242	2224
ENSG00000071539.13	1	1	2503	3393	1848
ENSG00000071553.16	1	1	1799	9163	4518
ENSG00000071564.14	1	1	2662	11160	15741
ENSG00000071575.11	1	1	561	726	617
ENSG00000071626.16	1	1	4859	6480	7941
ENSG00000071655.17	1	1	661.53	6463.33	3968.75
ENSG00000071794.15	1	1	10463	3225	2761
ENSG00000071859.14	1	1	1092	2344	2359
ENSG00000071889.16	1	1	235	1073	1928
ENSG00000071894.16	1	1	695	4164	24605
ENSG00000071909.18	1	1	1437	1777	746
ENSG00000071967.11	1	1	2993	2767	1007
ENSG00000071994.10	1	1	6907	4873	2495
ENSG00000072042.12	1	1	15108.21	16271	6300.69
ENSG00000072062.13	1	1	652	2438	498
ENSG00000072071.16	1	1	62	356	594
ENSG00000072110.13	1	1	1837.49	9635	4279
ENSG00000072121.15	1	1	3574	10626	10613
ENSG00000072134.15	1	1	433	807	1317
ENSG00000072135.12	1	1	2175	8444	2945
ENSG00000072201.13	1	1	40	66	132
ENSG00000072210.18	1	1	3016	2277	969
ENSG00000072274.12	1	1	74229	43663	45077
ENSG00000072310.16	1	1	607	3437	10835
ENSG00000072364.12	1	1	7317	5131	5870
ENSG00000072401.14	1	1	3900	1714	634
ENSG00000072415.8	1	1	2947	1401	842
ENSG00000072501.17	1	1	17579	37928	12601
ENSG00000072506.12	1	1	4519	18701	3623
ENSG00000072518.20	1	1	858	3261	2093
ENSG00000072571.19	1	1	12792	2387	2667
ENSG00000072609.17	1	1	3188.61	6892.02	6339
ENSG00000072682.18	1	1	582	1138	864
ENSG00000072694.20	1	1	9339.7	17638.75	19107.35
ENSG00000072736.18	1	1	6673.21	11009.22	3118.57
ENSG00000072756.16	1	1	3421	720	1722
ENSG00000072778.19	1	1	7638	16172	74133
ENSG00000072786.12	1	1	3172	13550	6715.98
ENSG00000072803.17	1	1	8204	9094	3380
ENSG00000072818.11	1	1	3941	13103	14661
ENSG00000072840.12	1	1	1154	3047	5898
ENSG00000072849.10	1	1	4136	2707	2059
ENSG00000072858.10	1	1	3769	7937	8615
ENSG00000072864.14	1	1	2653	8687	1815
ENSG00000072954.6	1	1	603	2056	429
ENSG00000072958.8	1	1	1508	7322	3746
ENSG00000073050.11	1	1	1086	5088	1549
ENSG00000073060.15	1	1	7157	24013	41522
ENSG00000073111.13	1	1	10867	43561	19449
ENSG00000073169.13	1	1	259	1568	2770
ENSG00000073282.12	1	1	753	1745	466
ENSG00000073331.17	1	1	5153	3130	9924
ENSG00000073350.13	1	1	97	500	1017
ENSG00000073417.14	1	1	7839	6571	10858
ENSG00000073464.11	1	1	243	471	187
ENSG00000073536.17	1	1	1177	5700	4452
ENSG00000073578.16	1	1	4846.07	17665.11	12224.72
ENSG00000073584.19	1	1	10254	6588	4329
ENSG00000073605.18	1	1	980	573	4042
ENSG00000073614.12	1	1	8564	9471	5634
ENSG00000073670.13	1	1	21	34	508
ENSG00000073712.14	1	1	931	527	397
ENSG00000073754.5	1	1	12	28	17
ENSG00000073803.13	1	1	2261	1507	463
ENSG00000073849.14	1	1	25893	50757	14764
ENSG00000073861.2	1	1	860	2104	1635
ENSG00000073910.21	1	1	314	568.27	744
ENSG00000073921.17	1	1	10518	7301	4066
ENSG00000073969.18	1	1	2931	2470	1153
ENSG00000074054.18	1	1	2049	6719	6785
ENSG00000074071.14	1	1	1549	5799	2611
ENSG00000074201.8	1	1	11977	7007	2662
ENSG00000074211.13	1	1	18	23	23
ENSG00000074266.19	1	1	7328	3286	2382
ENSG00000074317.10	1	1	37	133	49
ENSG00000074319.12	1	1	4645	7738	1679
ENSG00000074356.16	1	1	5302	5702	3763
ENSG00000074370.17	1	1	1699	10067	9774
ENSG00000074416.14	1	1	3297	13523	6904
ENSG00000074582.13	1	1	1544	4585	6606
ENSG00000074590.13	1	1	125	191	71
ENSG00000074603.18	1	1	5875	3067	1650
ENSG00000074621.13	1	1	658	1215	594
ENSG00000074657.13	1	1	221	245	111
ENSG00000074660.15	1	1	37	143	247
ENSG00000074695.5	1	1	23466	10557	4715
ENSG00000074696.12	1	1	6760	5940	1224
ENSG00000074706.13	1	1	24815	16997	5708
ENSG00000074755.14	1	1	3467	9230	9926.99
ENSG00000074800.15	1	1	199844	420197	160880
ENSG00000074842.7	1	1	1105	4072	1155
ENSG00000074855.10	1	1	47	165	840
ENSG00000074935.13	1	1	2965	1170	1842
ENSG00000074964.16	1	1	40	184	795
ENSG00000074966.10	1	1	197	47	187
ENSG00000075089.9	1	1	4292	904	477
ENSG00000075131.9	1	1	1562.94	1020.88	349.3
ENSG00000075142.13	1	1	19950	16384	8220
ENSG00000075151.20	1	1	7470	8315	4849
ENSG00000075188.8	1	1	5324	2823	971
ENSG00000075213.10	1	1	671	391	387
ENSG00000075218.18	1	1	1666	4354	1686
ENSG00000075234.16	1	1	1800	6438	3112
ENSG00000075239.13	1	1	8989	4841	1447
ENSG00000075240.16	1	1	1254	3478	4881
ENSG00000075275.16	1	1	231	1153	2731
ENSG00000075292.18	1	1	19061	6085	10756
ENSG00000075303.12	1	1	9643	3358	3672
ENSG00000075336.11	1	1	3433	3481	1583
ENSG00000075391.16	1	1	2040	1809	2452
ENSG00000075399.13	1	1	26	160	396
ENSG00000075407.18	1	1	6335.77	2405.54	3374.41
ENSG00000075413.17	1	1	6538	5963	5030
ENSG00000075415.12	1	1	20941	69806	19965
ENSG00000075420.12	1	1	1102	1607	1505
ENSG00000075426.11	1	1	82	285	271
ENSG00000075539.14	1	1	13728	10643	10506
ENSG00000075568.16	1	1	4364	8027	10056
ENSG00000075618.17	1	1	1883	22289	14272
ENSG00000075624.14	1	1	52886	502882.47	308230.76
ENSG00000075643.5	1	1	73	131	50
ENSG00000075651.15	1	1	16579	15599	13742
ENSG00000075702.17	1	1	563	2448	6493
ENSG00000075711.20	1	1	6593	2691	2862
ENSG00000075785.12	1	1	16501	30049	2143
ENSG00000075790.10	1	1	3047.35	1339.29	1076.86
ENSG00000075826.16	1	1	2966.04	3047.63	26861.53
ENSG00000075856.11	1	1	5041	8002	6833
ENSG00000075884.13	1	1	7046	3509	2411
ENSG00000075914.12	1	1	4715	5364	2485
ENSG00000075945.12	1	1	17015	7060	3857
ENSG00000075975.15	1	1	4536	7098	2739
ENSG00000076003.4	1	1	19707	22086	5123
ENSG00000076043.9	1	1	348.96	271	186
ENSG00000076053.10	1	1	3688.23	1892.3	685.36
ENSG00000076067.12	1	1	80.85	155	70.39
ENSG00000076108.11	1	1	5379	22364	18366
ENSG00000076201.14	1	1	79	385	1854
ENSG00000076242.14	1	1	10775	9923	3838
ENSG00000076248.10	1	1	2387	5149	1220
ENSG00000076258.9	1	1	286	192	97
ENSG00000076321.10	1	1	1648	1260	706
ENSG00000076351.12	1	1	251	584	723
ENSG00000076356.6	1	1	9	37	82
ENSG00000076382.16	1	1	15219	23144	20188
ENSG00000076513.16	1	1	14280	11122	11881
ENSG00000076554.15	1	1	10838.09	5642.47	2961.92
ENSG00000076555.15	1	1	26	112	86
ENSG00000076604.14	1	1	2117	12818	18654
ENSG00000076641.4	1	1	4331	3180	2606
ENSG00000076650.6	1	1	757	788	720
ENSG00000076662.9	1	1	4224	20516	16710
ENSG00000076685.18	1	1	6810	6420	3707
ENSG00000076706.16	1	1	315	1252	532
ENSG00000076716.8	1	1	1497	2821	758
ENSG00000076770.14	1	1	7677	4849	3506
ENSG00000076826.9	1	1	30	179	657
ENSG00000076864.19	1	1	48	167	289
ENSG00000076924.11	1	1	988	7039	11596
ENSG00000076928.17	1	1	1762	8838	28492
ENSG00000076944.15	1	1	1495.53	6849.24	9756.31
ENSG00000076984.17	1	1	600	2078	2357
ENSG00000077044.10	1	1	1128	2840	11050
ENSG00000077063.10	1	1	20	12	12
ENSG00000077097.15	1	1	24212	7253	4844
ENSG00000077147.15	1	1	15100	5064	2672
ENSG00000077150.18	1	1	5087	22057	41897
ENSG00000077152.10	1	1	6064	7389	2607
ENSG00000077157.21	1	1	1875	1707	3657
ENSG00000077232.17	1	1	10906	4315	8943
ENSG00000077235.17	1	1	1651	8384	8666
ENSG00000077238.13	1	1	4005	12272	8158
ENSG00000077254.14	1	1	7390	3496	3250
ENSG00000077312.8	1	1	2810	13872	8213
ENSG00000077327.15	1	1	59	26	14
ENSG00000077348.8	1	1	986	5446	2250
ENSG00000077380.15	1	1	12825.45	7973.5	2992.25
ENSG00000077420.15	1	1	852	2407	1410
ENSG00000077454.15	1	1	485.75	1810.93	6337.59
ENSG00000077458.12	1	1	6114	1608	5011
ENSG00000077463.14	1	1	439	2674	2310
ENSG00000077514.8	1	1	7630	5616	5904
ENSG00000077549.17	1	1	6268	17664	3491
ENSG00000077585.13	1	1	1084	1935	1402
ENSG00000077684.15	1	1	2820	3518	2783
ENSG00000077713.18	1	1	754	1698	357
ENSG00000077721.15	1	1	4121	2671	1099
ENSG00000077782.20	1	1	1671	4744	3496
ENSG00000078043.15	1	1	3375	2175	3413
ENSG00000078061.12	1	1	1138	5367	6087
ENSG00000078070.12	1	1	6306	6855	5554
ENSG00000078081.7	1	1	6531	9084	1988
ENSG00000078114.18	1	1	238	110	75
ENSG00000078124.11	1	1	2479	1528	875
ENSG00000078140.13	1	1	10788	5043	1474
ENSG00000078142.12	1	1	16621	7020	7154
ENSG00000078177.13	1	1	5136	1796	981
ENSG00000078237.6	1	1	3395.9	777.92	332.92
ENSG00000078246.16	1	1	675	1467	818
ENSG00000078269.14	1	1	240	542	411
ENSG00000078304.19	1	1	12556.76	8975	3371
ENSG00000078319.9	1	1	1772.9	1526.97	475.47
ENSG00000078328.20	1	1	49	60	118
ENSG00000078369.17	1	1	22165	73932	12159
ENSG00000078401.6	1	1	742	549	558
ENSG00000078403.16	1	1	7347	8445	7257
ENSG00000078487.17	1	1	299	187	230
ENSG00000078589.12	1	1	11210	16220	5182
ENSG00000078596.10	1	1	11401	9338	2218
ENSG00000078618.21	1	1	13734	9976	7453
ENSG00000078668.13	1	1	26679	14578	7903
ENSG00000078674.17	1	1	22970	9554	10081
ENSG00000078687.17	1	1	250	730	696
ENSG00000078699.21	1	1	1205	3547	2433
ENSG00000078747.14	1	1	3776	3118	1159
ENSG00000078804.12	1	1	646	2261	1880
ENSG00000078808.16	1	1	1167	3974	7205
ENSG00000078900.14	1	1	542	2908	5624
ENSG00000078902.15	1	1	846	4550	2531
ENSG00000078967.12	1	1	559	1420	238
ENSG00000079112.9	1	1	79	99	30
ENSG00000079134.11	1	1	7756	1005	5303
ENSG00000079150.17	1	1	361	205	55
ENSG00000079246.15	1	1	49528	38722	10908
ENSG00000079257.7	1	1	829	537	221
ENSG00000079263.18	1	1	8919.04	9546.34	8874.65
ENSG00000079277.20	1	1	2155	3906	4010
ENSG00000079308.18	1	1	14	39	67
ENSG00000079313.14	1	1	219	1921	2678
ENSG00000079332.14	1	1	5437	4342	1338
ENSG00000079335.19	1	1	1368	782	1032
ENSG00000079337.15	1	1	20	111	326
ENSG00000079385.21	1	1	1227	2177	2552
ENSG00000079387.13	1	1	6945	6798	1963
ENSG00000079432.7	1	1	362	1792	9237
ENSG00000079435.9	1	1	111	896	801
ENSG00000079459.12	1	1	26466	44729	9899
ENSG00000079462.7	1	1	224	2618	1046
ENSG00000079616.12	1	1	6460	17406	15772
ENSG00000079691.17	1	1	1752	2233	1288
ENSG00000079739.16	1	1	3060	9697	1949
ENSG00000079785.14	1	1	11883	5207	3228
ENSG00000079805.16	1	1	1901	8944	12232
ENSG00000079819.18	1	1	5246	6492	3594
ENSG00000079841.18	1	1	141	95	202
ENSG00000079931.14	1	1	342	311	98
ENSG00000079950.13	1	1	13775	5412	9727
ENSG00000079974.17	1	1	1305.99	2300.51	2071.42
ENSG00000079999.13	1	1	1058	7138	2645
ENSG00000080166.15	1	1	31	19	37
ENSG00000080189.14	1	1	1236	6611	7683
ENSG00000080200.9	1	1	32	13	35
ENSG00000080298.15	1	1	7434	3961	7304
ENSG00000080345.17	1	1	13432	3965	5485
ENSG00000080371.5	1	1	4546	2159	918
ENSG00000080503.23	1	1	19822	21732	15805
ENSG00000080511.3	1	1	25	52	16
ENSG00000080546.13	1	1	1533	872	545
ENSG00000080573.6	1	1	1173	3469	13206
ENSG00000080603.16	1	1	479.67	1785.55	4786.18
