gene_name	condition_A	condition_B	p.value_frac	p.value_total	gene_count_condition_A	pel_count_condition_A	gene_count_condition_B	pel_count_condition_B
1727	2	1	0.902	0.032	-0.22851687359994133	0.4969168949925509	0.32377366773327365	0.0439221553743729
1727	3	1	0.9305	0.27225	0.14457312260611815	0.5846340059949584	0.32377366773327365	0.0439221553743729
1727	3	2	0.58825	0.8515	0.14457312260611815	0.5846340059949584	-0.22851687359994133	0.4969168949925509
1728	2	1	0.4875	0.526	3.51214122046493	-0.46902861147331043	3.5012799017031146	-0.4571053880898299
1728	3	1	0.9995	0.00375	3.047387156258881	0.1878292152716075	3.5012799017031146	-0.4571053880898299
1728	3	2	0.99925	0.0045	3.047387156258881	0.1878292152716075	3.51214122046493	-0.46902861147331043
1729	2	1	0.977	0.0025	3.4798800537076957	-0.10443031535932731	3.9622422901407597	-0.4744411040454431
1729	3	1	1	0	3.1409449101996847	0.7365889762634847	3.9622422901407597	-0.4744411040454431
1729	3	2	1	0.0335	3.1409449101996847	0.7365889762634847	3.4798800537076957	-0.10443031535932731
1730	2	1	0.53875	0.814	-1.0566650436815048	-0.015986025312872944	-1.4764266189823503	-0.08049934282564077
1730	3	1	0.39125	0.94725	-0.766711672784608	-0.23376206754227918	-1.4764266189823503	-0.08049934282564077
1730	3	2	0.34425	0.75625	-0.766711672784608	-0.23376206754227918	-1.0566650436815048	-0.015986025312872944
1731	2	1	0.007	1	2.1546988494675343	-1.135929057056709	0.7927286269979636	-0.47299174761756446
1731	3	1	0.026	1	1.7386847901145823	-1.001041560457232	0.7927286269979636	-0.47299174761756446
1731	3	2	0.719	0.009	1.7386847901145823	-1.001041560457232	2.1546988494675343	-1.135929057056709
1732	2	1	0.05175	0.3355	4.0185840641676185	-0.7087392173972296	4.088129095126169	-0.3856148769646385
1732	3	1	0.892	0.00625	3.655092504964231	-0.1451782085313979	4.088129095126169	-0.3856148769646385
1732	3	2	0.99775	0.017	3.655092504964231	-0.1451782085313979	4.0185840641676185	-0.7087392173972296
1733	2	1	0.9995	0	4.697958977139765	-0.2548756074596574	5.3055985969449155	-0.8452292446264353
1733	3	1	1	0	4.586102783685008	0.30249574782764177	5.3055985969449155	-0.8452292446264353
1733	3	2	0.99875	0.267	4.586102783685008	0.30249574782764177	4.697958977139765	-0.2548756074596574
1734	2	1	0.9005	0	2.179747227570015	-0.7232294286734953	3.3291005749920104	-0.9854425442397343
1734	3	1	0.653	0.26675	3.227053575033898	-0.9073545181118128	3.3291005749920104	-0.9854425442397343
1734	3	2	0.18675	1	3.227053575033898	-0.9073545181118128	2.179747227570015	-0.7232294286734953
1735	2	1	1	0	2.4880219805134387	0.0788784223693019	3.3491815452783555	-1.018736892032173
1735	3	1	0.99975	2.5e-4	2.662786765412423	-0.10744700093562312	3.3491815452783555	-1.018736892032173
1735	3	2	0.215	0.8055	2.662786765412423	-0.10744700093562312	2.4880219805134387	0.0788784223693019
1736	2	1	0.9505	0.9745	-1.3479928039150877	0.11538345002172874	-2.43115771479657	-1.1449337253628282
1736	3	1	0.951	0.9985	-0.9186645766486572	0.06280978387773906	-2.43115771479657	-1.1449337253628282
1736	3	2	0.46625	0.83475	-0.9186645766486572	0.06280978387773906	-1.3479928039150877	0.11538345002172874
1737	2	1	0.5605	0	3.661648374608923	0.10382929278247544	4.522148330996713	0.07536270455010546
1737	3	1	0.52175	0.00175	4.017002599535209	0.08343458816801108	4.522148330996713	0.07536270455010546
1737	3	2	0.4645	0.97625	4.017002599535209	0.08343458816801108	3.661648374608923	0.10382929278247544
1738	2	1	0.42725	0.44	-0.21343766772402223	-0.9543241323658018	-0.1729860787418674	-0.864798317130254
1738	3	1	0.75875	0.52925	-0.14877327884464905	-0.5629014346287171	-0.1729860787418674	-0.864798317130254
1738	3	2	0.8185	0.5885	-0.14877327884464905	-0.5629014346287171	-0.21343766772402223	-0.9543241323658018
1739	2	1	0.99175	0.1205	1.5593572437507859	-0.5962661647791214	1.7806082005070087	-1.2185409378491845
1739	3	1	0.99325	0.354	1.7082385944223824	-0.6452043931953215	1.7806082005070087	-1.2185409378491845
1739	3	2	0.419	0.77825	1.7082385944223824	-0.6452043931953215	1.5593572437507859	-0.5962661647791214
1740	2	1	0.0855	0.63	2.942855541561925	-0.36214001531817996	2.88432725811568	-0.08591723940142186
1740	3	1	0.4675	0.13225	2.6832297784413806	-0.10797722084180147	2.88432725811568	-0.08591723940142186
1740	3	2	0.8885	0.075	2.6832297784413806	-0.10797722084180147	2.942855541561925	-0.36214001531817996
1741	2	1	0.57375	0.8165	2.5817827680971166	0.7728918680818112	2.420863593688737	0.729636020290511
1741	3	1	0.7395	0.39625	2.36896109020401	0.8602450020131975	2.420863593688737	0.729636020290511
1741	3	2	0.674	0.1175	2.36896109020401	0.8602450020131975	2.5817827680971166	0.7728918680818112
1742	2	1	0.02675	0.786	-0.12851606292368867	0.7929411929196453	-0.40557067119307244	1.5667548019265536
1742	3	1	0.56475	0.167	-0.816938952885436	1.6396147845415698	-0.40557067119307244	1.5667548019265536
1742	3	2	0.9805	0.03675	-0.816938952885436	1.6396147845415698	-0.12851606292368867	0.7929411929196453
1743	2	1	0.996	0	3.0460612550639468	1.1971920570744694	4.084469399880646	0.5967029097153331
1743	3	1	1	0	3.097258406203996	1.5519868554219625	4.084469399880646	0.5967029097153331
1743	3	2	0.94575	0.60825	3.097258406203996	1.5519868554219625	3.0460612550639468	1.1971920570744694
1744	2	1	0.3025	0.07275	4.7710740556278255	-1.4704064180707574	4.9855650482871825	-1.3796273011014564
1744	3	1	0.09775	0.8175	5.126180662021467	-1.5996810300623108	4.9855650482871825	-1.3796273011014564
1744	3	2	0.229	0.99075	5.126180662021467	-1.5996810300623108	4.7710740556278255	-1.4704064180707574
1745	2	1	0.484	0	5.577882546369613	-0.9511954002954822	7.601648713051951	-0.9428910038036585
1745	3	1	1	0	6.07400841011022	-0.2519099184085419	7.601648713051951	-0.9428910038036585
1745	3	2	1	0.99975	6.07400841011022	-0.2519099184085419	5.577882546369613	-0.9511954002954822
1746	2	1	0.53075	0.3005	3.1290721104008345	-1.414084255297186	3.2099792954249393	-1.4257863872071639
1746	3	1	0.48825	0.65625	3.277661677410181	-1.436779034668623	3.2099792954249393	-1.4257863872071639
1746	3	2	0.45075	0.83275	3.277661677410181	-1.436779034668623	3.1290721104008345	-1.414084255297186
1747	2	1	0.996	0	3.874649273087736	0.34632439564923573	4.514952811580903	-0.1136305079766842
1747	3	1	1	0	3.5328703146749447	0.7937475788885628	4.514952811580903	-0.1136305079766842
1747	3	2	0.98975	0.0225	3.5328703146749447	0.7937475788885628	3.874649273087736	0.34632439564923573
1748	2	1	0.9465	1	1.2394924119076438	-0.1945057887152095	0.3529723925220819	-0.6980865791522364
1748	3	1	0.994	1	1.3626326818152026	0.06690536466163385	0.3529723925220819	-0.6980865791522364
1748	3	2	0.83425	0.71075	1.3626326818152026	0.06690536466163385	1.2394924119076438	-0.1945057887152095
1749	2	1	0.9955	0.17675	5.4525893309813735	-1.5055288769976927	5.585418893829315	-1.9253876811111725
1749	3	1	0.9905	0.48975	5.579772461887558	-1.5260159759619056	5.585418893829315	-1.9253876811111725
1749	3	2	0.45075	0.80425	5.579772461887558	-1.5260159759619056	5.4525893309813735	-1.5055288769976927
1750	2	1	0.5375	0.9655	4.685649361488057	-1.2589206739997159	4.412873037027195	-1.276751460943843
1750	3	1	0.56825	0.733	4.509117767262319	-1.2512751992796245	4.412873037027195	-1.276751460943843
1750	3	2	0.52225	0.122	4.509117767262319	-1.2512751992796245	4.685649361488057	-1.2589206739997159
1751	2	1	0.94625	1	2.645415221520663	-0.20606416470824804	1.5323169802293548	-0.5935721337787815
1751	3	1	0.99575	1	2.468262821238482	0.04497477969078496	1.5323169802293548	-0.5935721337787815
1751	3	2	0.88425	0.1685	2.468262821238482	0.04497477969078496	2.645415221520663	-0.20606416470824804
1752	2	1	0.638	0.96425	0.09320663575846111	1.286872143920848	-0.4625236013882638	1.1760181982648135
1752	3	1	0.00275	0.94925	0.07590446629736367	0.1360191394139711	-0.4625236013882638	1.1760181982648135
1752	3	2	0.001	0.47125	0.07590446629736367	0.1360191394139711	0.09320663575846111	1.286872143920848
1753	2	1	0.96625	1	3.951204792431634	0.2716761792732135	3.3329430865682266	-0.07546218011661697
1753	3	1	1	0.0195	2.9607781112141303	1.1528527582192085	3.3329430865682266	-0.07546218011661697
1753	3	2	1	0	2.9607781112141303	1.1528527582192085	3.951204792431634	0.2716761792732135
1754	2	1	0.4305	0	3.7789628691487276	-1.2826510142116407	4.29570534110548	-1.2540562535201036
1754	3	1	0.015	0.92875	4.519671908747828	-1.6460956207615558	4.29570534110548	-1.2540562535201036
1754	3	2	0.022	1	4.519671908747828	-1.6460956207615558	3.7789628691487276	-1.2826510142116407
1755	2	1	5e-4	0.99625	3.797378914849306	-2.1352719651091174	3.3542986020124985	-1.5556421398524254
1755	3	1	0.0545	0.9995	3.8528861147934292	-1.8631027481816824	3.3542986020124985	-1.5556421398524254
1755	3	2	0.92975	0.64825	3.8528861147934292	-1.8631027481816824	3.797378914849306	-2.1352719651091174
1756	2	1	0.006	0.99625	2.7251158581640396	-1.0912029701363481	2.2564713219207233	-0.5271319808201917
1756	3	1	1	0.9995	2.8725112770562893	0.6969740609436017	2.2564713219207233	-0.5271319808201917
1756	3	2	1	0.79075	2.8725112770562893	0.6969740609436017	2.7251158581640396	-1.0912029701363481
1757	2	1	0.84925	0.001	5.078948513477014	-1.6364013599019582	5.562216232987258	-1.8167412755048087
1757	3	1	0.313	0.954	5.812469251164908	-1.9027820984690447	5.562216232987258	-1.8167412755048087
1757	3	2	0.0655	1	5.812469251164908	-1.9027820984690447	5.078948513477014	-1.6364013599019582
1758	2	1	0.00425	1	9.91813961081536	-1.3815175477918569	5.864244747198873	-0.9393174805770073
1758	3	1	0.16525	1	9.456111024748832	-1.109609363233024	5.864244747198873	-0.9393174805770073
1758	3	2	0.948	0.002	9.456111024748832	-1.109609363233024	9.91813961081536	-1.3815175477918569
1759	2	1	1	0	1.1056161528282535	0.3861828998510444	1.963543677061414	-0.8037673891072454
1759	3	1	0.98975	0.6255	2.021759321686801	-0.2770421490485843	1.963543677061414	-0.8037673891072454
1759	3	2	0.004	1	2.021759321686801	-0.2770421490485843	1.1056161528282535	0.3861828998510444
1760	2	1	1	0	4.378988298979959	0.7056495424087419	5.547971815113069	-0.26622807299417
1760	3	1	1	0	4.199304973150333	1.2144411991389576	5.547971815113069	-0.26622807299417
1760	3	2	0.99275	0.169	4.199304973150333	1.2144411991389576	4.378988298979959	0.7056495424087419
1761	2	1	0.0065	1	1.707881811903455	-1.3732565896379882	-0.37762688319238863	-0.48482499911568544
1761	3	1	0.07325	1	1.7110419643122632	-0.9978596821983308	-0.37762688319238863	-0.48482499911568544
1761	3	2	0.9285	0.52	1.7110419643122632	-0.9978596821983308	1.707881811903455	-1.3732565896379882
1762	2	1	1	0	3.7527602426055227	-0.2312294143738673	4.768238175596284	-0.8623685353728217
1762	3	1	1	0.00125	4.268890664202679	-0.12318585987782629	4.768238175596284	-0.8623685353728217
1762	3	2	0.718	0.99925	4.268890664202679	-0.12318585987782629	3.7527602426055227	-0.2312294143738673
1763	2	1	0.99875	0	-0.6405817965881572	0.5519606688773311	0.7956006480971656	-0.6792226030332162
1763	3	1	0.982	0.0245	0.27537654457918675	0.05424133244674451	0.7956006480971656	-0.6792226030332162
1763	3	2	0.109	0.99775	0.27537654457918675	0.05424133244674451	-0.6405817965881572	0.5519606688773311
1764	2	1	0.00175	0.99975	4.0114744040456305	0.027531798299125977	3.3214224449388094	0.5761471154551714
1764	3	1	0.52425	0.27075	3.2096442240008103	0.5868496166254049	3.3214224449388094	0.5761471154551714
1764	3	2	0.99775	0	3.2096442240008103	0.5868496166254049	4.0114744040456305	0.027531798299125977
1765	2	1	0.04775	0	5.575501734686154	-0.8886868653796639	6.14033171725826	-0.595402636347856
1765	3	1	0.71325	0.088	5.92353465786892	-0.49660815380817425	6.14033171725826	-0.595402636347856
1765	3	2	0.987	0.986	5.92353465786892	-0.49660815380817425	5.575501734686154	-0.8886868653796639
1766	2	1	0.93025	0	2.8064880631245823	0.5518003657194095	3.4466691601219868	0.2657614171968322
1766	3	1	0.99875	0	2.327379017137213	0.871013839067309	3.4466691601219868	0.2657614171968322
1766	3	2	0.9325	0.0085	2.327379017137213	0.871013839067309	2.8064880631245823	0.5518003657194095
1767	2	1	0.04025	0.1185	3.294886763469535	-2.158876764176709	3.468736777822035	-1.8299943799088152
1767	3	1	0.877	0.72775	3.5579837195114967	-1.6060636101836885	3.468736777822035	-1.8299943799088152
1767	3	2	0.997	0.95825	3.5579837195114967	-1.6060636101836885	3.294886763469535	-2.158876764176709
1768	2	1	0.83525	0	3.2339109170568356	0.6305171674961698	4.170802901926281	0.4373453014739349
1768	3	1	1	0	2.937018493194782	1.4160644268418308	4.170802901926281	0.4373453014739349
1768	3	2	1	0.0535	2.937018493194782	1.4160644268418308	3.2339109170568356	0.6305171674961698
1769	2	1	0.9455	5e-4	3.4932199033046327	0.19686290576940316	4.093236913310368	-0.10975789578559164
1769	3	1	0.99925	0	3.422042530391029	0.5680523780009679	4.093236913310368	-0.10975789578559164
1769	3	2	0.975	0.337	3.422042530391029	0.5680523780009679	3.4932199033046327	0.19686290576940316
1770	2	1	0.204	0.1525	3.0003591918831862	-0.5372327467592188	3.173071897459491	-0.37349268365125654
1770	3	1	0.87775	0.141	2.994641276749447	-0.1444977040519237	3.173071897459491	-0.37349268365125654
1770	3	2	0.97325	0.4825	2.994641276749447	-0.1444977040519237	3.0003591918831862	-0.5372327467592188
1771	2	1	0.19925	0.19225	3.1470406765683263	-0.8463601430795729	3.289271730399185	-0.6806256316223532
1771	3	1	0.983	0.02675	2.966763224503221	-0.26772849991281533	3.289271730399185	-0.6806256316223532
1771	3	2	0.99675	0.14	2.966763224503221	-0.26772849991281533	3.1470406765683263	-0.8463601430795729
1772	2	1	1	0	6.012406431670604	-1.6657502675074445	6.915149832694117	-2.576969067305197
1772	3	1	0.60325	0.231	6.810040521686529	-2.534993177248047	6.915149832694117	-2.576969067305197
1772	3	2	0	1	6.810040521686529	-2.534993177248047	6.012406431670604	-1.6657502675074445
1773	2	1	0.91975	0	2.047523197182665	0.3403986758798605	2.83824411654986	0.047195047674980645
1773	3	1	0.98125	0.001	2.2063385629345706	0.48865851309956426	2.83824411654986	0.047195047674980645
1773	3	2	0.72975	0.77625	2.2063385629345706	0.48865851309956426	2.047523197182665	0.3403986758798605
1774	2	1	0.021	0.99925	3.3598139365008732	-0.052487196322849955	2.6949328850090937	0.39758072112725784
1774	3	1	0.0175	0.96275	3.0257020294141928	-0.05442180540334719	2.6949328850090937	0.39758072112725784
1774	3	2	0.4895	0.03775	3.0257020294141928	-0.05442180540334719	3.3598139365008732	-0.052487196322849955
1775	2	1	0.1535	0.86925	-0.8923015831858137	0.7119413180901724	-1.4313666082065977	1.2615310299633054
1775	3	1	0.2225	0.8785	-0.8882801060105082	0.8594424545958532	-1.4313666082065977	1.2615310299633054
1775	3	2	0.60875	0.501	-0.8882801060105082	0.8594424545958532	-0.8923015831858137	0.7119413180901724
1776	2	1	0.99275	0.011	3.5775375714861695	-0.2916213467449439	3.977349837327576	-0.8079204868650671
1776	3	1	0.462	0.34725	3.915250957844129	-0.8265345451428431	3.977349837327576	-0.8079204868650671
1776	3	2	0.0025	0.97475	3.915250957844129	-0.8265345451428431	3.5775375714861695	-0.2916213467449439
1777	2	1	0.00125	1	1.7240255488728395	-1.5822294018227034	0.24107873967581817	-0.5871143225465172
1777	3	1	0.41575	0.977	0.737398472161769	-0.6671315002304081	0.24107873967581817	-0.5871143225465172
1777	3	2	1	0	0.737398472161769	-0.6671315002304081	1.7240255488728395	-1.5822294018227034
1778	2	1	0.94175	0.01925	5.028825241699232	-0.8423900135042056	5.333135450861446	-1.105554921688289
1778	3	1	0.9985	0.01175	4.987369341981939	-0.5651088030846658	5.333135450861446	-1.105554921688289
1778	3	2	0.935	0.402	4.987369341981939	-0.5651088030846658	5.028825241699232	-0.8423900135042056
1779	2	1	0.99575	0.001	3.490857501369418	-0.12015674824107711	4.034764527525169	-0.6446386601274573
1779	3	1	1	0	2.718707914766802	1.0847291638685976	4.034764527525169	-0.6446386601274573
1779	3	2	1	0	2.718707914766802	1.0847291638685976	3.490857501369418	-0.12015674824107711
1780	2	1	0.983	0	4.094366243936269	-0.48659509268506984	5.441036786637756	-0.8671029200623993
1780	3	1	0.24875	0.349	5.383872223799198	-0.9923886208414261	5.441036786637756	-0.8671029200623993
1780	3	2	0.0045	1	5.383872223799198	-0.9923886208414261	4.094366243936269	-0.48659509268506984
1781	2	1	1	0	4.7002575110758045	0.5689313975173269	5.959736859807651	-0.19507840918154806
1781	3	1	1	0	4.2699517169234475	1.466206493177607	5.959736859807651	-0.19507840918154806
1781	3	2	1	0.012	4.2699517169234475	1.466206493177607	4.7002575110758045	0.5689313975173269
1782	2	1	0.01525	0	3.3985526205441037	-2.5122114789850207	4.688493046307402	-2.0845761057261427
1782	3	1	0.06325	0.16425	4.542386346940196	-2.3496176795892976	4.688493046307402	-2.0845761057261427
1782	3	2	0.7965	1	4.542386346940196	-2.3496176795892976	3.3985526205441037	-2.5122114789850207
1783	2	1	0.582	0	2.2651677545936666	-1.2227115478998352	4.069534234750307	-1.260781183367574
1783	3	1	0.00425	0.1645	3.924164270522705	-1.745007805664493	4.069534234750307	-1.260781183367574
1783	3	2	0.0055	1	3.924164270522705	-1.745007805664493	2.2651677545936666	-1.2227115478998352
1784	2	1	0.47675	0.24925	0.7161993506602788	-0.7741741560079634	0.8639249220791105	-0.7619239445272998
1784	3	1	0.54825	0.74175	1.0028644103010005	-0.7178217276823267	0.8639249220791105	-0.7619239445272998
1784	3	2	0.573	0.8995	1.0028644103010005	-0.7178217276823267	0.7161993506602788	-0.7741741560079634
1785	2	1	0.9995	0	3.5725286328804478	0.9369268885440265	4.34189237665273	0.24125587812093918
1785	3	1	1	0	3.076098554779587	1.5505511798558214	4.34189237665273	0.24125587812093918
1785	3	2	0.99775	0.0055	3.076098554779587	1.5505511798558214	3.5725286328804478	0.9369268885440265
1786	2	1	0.07475	1	3.985101574912888	-0.7557659443004922	3.026535221111364	-0.4788017019039435
1786	3	1	0.05575	1	4.575963490137378	-0.7830809362949853	3.026535221111364	-0.4788017019039435
1786	3	2	0.434	0.99975	4.575963490137378	-0.7830809362949853	3.985101574912888	-0.7557659443004922
1787	2	1	0.9985	0	4.189272817060038	-1.160947488199825	4.986497936923113	-1.7549961199793525
1787	3	1	0.7715	0.632	5.038572381774486	-1.6251667542365347	4.986497936923113	-1.7549961199793525
1787	3	2	0.00575	1	5.038572381774486	-1.6251667542365347	4.189272817060038	-1.160947488199825
1788	2	1	0.996	0	2.32723462556727	1.0198782348717128	3.437297840178866	0.5336920199559138
1788	3	1	0.9875	0.0015	2.886124607725013	0.9867830656123469	3.437297840178866	0.5336920199559138
1788	3	2	0.43825	0.9985	2.886124607725013	0.9867830656123469	2.32723462556727	1.0198782348717128
1789	2	1	0.1105	0.9735	5.892139257500524	-1.541119772837053	5.605613551066037	-1.336944210683022
1789	3	1	1	0.48725	5.601962782621544	-0.6355103022334468	5.605613551066037	-1.336944210683022
1789	3	2	1	0.03425	5.601962782621544	-0.6355103022334468	5.892139257500524	-1.541119772837053
1790	2	1	0.10825	0.99825	1.23739163322972	-1.754134350220947	0.6249426717534292	-1.3136462655572645
1790	3	1	0.3745	0.88225	0.8915397699862758	-1.426214981269079	0.6249426717534292	-1.3136462655572645
